,date,province,district,market,market_id,category,commodity,commodity_id,unit,pricetype,currency,price,usdprice
17625,1/15/2025,Sabaragamuwa,Ratnapura,Embilipitiya,7833,vegetables and fruits,Eggplants,434,KG,Retail,LKR,413,1.4
17626,1/15/2025,Sabaragamuwa,Ratnapura,Embilipitiya,7833,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,235.05,0.8
17627,1/15/2025,Sabaragamuwa,Ratnapura,Embilipitiya,7833,vegetables and fruits,Onions (red),110,KG,Retail,LKR,440.62,1.49
17628,1/15/2025,Sabaragamuwa,Ratnapura,Embilipitiya,7833,vegetables and fruits,Papaya,408,KG,Retail,LKR,150,0.51
17629,1/15/2025,Sabaragamuwa,Ratnapura,Embilipitiya,7833,vegetables and fruits,Pineapples,524,KG,Retail,LKR,425,1.44
17630,1/15/2025,Sabaragamuwa,Ratnapura,Embilipitiya,7833,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,229.5,0.78
17631,1/15/2025,Sabaragamuwa,Ratnapura,Embilipitiya,7833,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,302.67,1.02
17632,1/15/2025,Sabaragamuwa,Ratnapura,Rathnapura,1919,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,235.5,0.8
17633,1/15/2025,Sabaragamuwa,Ratnapura,Rathnapura,1919,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,241,0.82
17634,1/15/2025,Sabaragamuwa,Ratnapura,Rathnapura,1919,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,33.75,0.11
17635,1/15/2025,Sabaragamuwa,Ratnapura,Rathnapura,1919,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1055,3.57
17636,1/15/2025,Sabaragamuwa,Ratnapura,Rathnapura,1919,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,2040,6.9
17637,1/15/2025,Sabaragamuwa,Ratnapura,Rathnapura,1919,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,1016,3.44
17638,1/15/2025,Sabaragamuwa,Ratnapura,Rathnapura,1919,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,1837.5,6.22
17639,1/15/2025,Sabaragamuwa,Ratnapura,Rathnapura,1919,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1157.5,3.92
17640,1/15/2025,Sabaragamuwa,Ratnapura,Rathnapura,1919,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,881,2.98
17641,1/15/2025,Sabaragamuwa,Ratnapura,Rathnapura,1919,pulses and nuts,Beans,50,KG,Retail,LKR,457,1.55
17642,1/15/2025,Sabaragamuwa,Ratnapura,Rathnapura,1919,pulses and nuts,Beans (mung),393,KG,Retail,LKR,628,2.12
17643,1/15/2025,Sabaragamuwa,Ratnapura,Rathnapura,1919,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,759,2.57
17644,1/15/2025,Sabaragamuwa,Ratnapura,Rathnapura,1919,vegetables and fruits,Bananas,254,KG,Retail,LKR,225,0.76
17645,1/15/2025,Sabaragamuwa,Ratnapura,Rathnapura,1919,vegetables and fruits,Cabbage,181,KG,Retail,LKR,257,0.87
17646,1/15/2025,Sabaragamuwa,Ratnapura,Rathnapura,1919,vegetables and fruits,Coconut,684,Unit,Retail,LKR,153.38,0.52
17647,1/15/2025,Sabaragamuwa,Ratnapura,Rathnapura,1919,vegetables and fruits,Eggplants,434,KG,Retail,LKR,365,1.23
17648,1/15/2025,Sabaragamuwa,Ratnapura,Rathnapura,1919,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,249.25,0.84
17649,1/15/2025,Sabaragamuwa,Ratnapura,Rathnapura,1919,vegetables and fruits,Pineapples,524,KG,Retail,LKR,395,1.34
17650,1/15/2025,Sabaragamuwa,Ratnapura,Rathnapura,1919,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,206,0.7
17651,1/15/2025,Sabaragamuwa,Ratnapura,Rathnapura,1919,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,272.5,0.92
17652,1/15/2025,Southern,Galle,Galle,1910,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,238.12,0.81
17653,1/15/2025,Southern,Galle,Galle,1910,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,243.33,0.82
17654,1/15/2025,Southern,Galle,Galle,1910,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,32.48,0.11
17655,1/15/2025,Southern,Galle,Galle,1910,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,Retail,LKR,962.5,3.26
17656,1/15/2025,Southern,Galle,Galle,1910,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,995.62,3.37
17657,1/15/2025,Southern,Galle,Galle,1910,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,2258.33,7.64
17658,1/15/2025,Southern,Galle,Galle,1910,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1083.12,3.66
17659,1/15/2025,Southern,Galle,Galle,1910,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,817.5,2.77
17660,1/15/2025,Southern,Galle,Galle,1910,pulses and nuts,Beans,50,KG,Retail,LKR,552.5,1.87
17661,1/15/2025,Southern,Galle,Galle,1910,pulses and nuts,Beans (mung),393,KG,Retail,LKR,674.88,2.28
17662,1/15/2025,Southern,Galle,Galle,1910,vegetables and fruits,Bananas,254,KG,Retail,LKR,180.62,0.61
17663,1/15/2025,Southern,Galle,Galle,1910,vegetables and fruits,Cabbage,181,KG,Retail,LKR,322.5,1.09
17664,1/15/2025,Southern,Galle,Galle,1910,vegetables and fruits,Carrots,166,KG,Retail,LKR,368.33,1.25
17665,1/15/2025,Southern,Galle,Galle,1910,vegetables and fruits,Coconut,684,Unit,Retail,LKR,144.58,0.49
17666,1/15/2025,Southern,Galle,Galle,1910,vegetables and fruits,"Onions (red, imported)",686,KG,Retail,LKR,574.25,1.94
17667,1/15/2025,Southern,Galle,Galle,1910,vegetables and fruits,Papaya,408,KG,Retail,LKR,195,0.66
17668,1/15/2025,Southern,Galle,Galle,1910,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,207.5,0.7
17669,1/15/2025,Southern,Galle,Galle,1910,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,398.33,1.35
17670,1/15/2025,Southern,Galle,Galle,1910,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,428.33,1.45
17671,1/15/2025,Southern,Hambantota,Hambantota,1908,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,201.5,0.68
17672,1/15/2025,Southern,Hambantota,Hambantota,1908,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1037.5,3.51
17673,1/15/2025,Southern,Hambantota,Hambantota,1908,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,1412.5,4.78
17674,1/15/2025,Southern,Hambantota,Hambantota,1908,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,1708.33,5.78
17675,1/15/2025,Southern,Hambantota,Hambantota,1908,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1163.75,3.94
17676,1/15/2025,Southern,Hambantota,Hambantota,1908,pulses and nuts,Beans,50,KG,Retail,LKR,606,2.05
17677,1/15/2025,Southern,Hambantota,Hambantota,1908,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,729.12,2.47
17678,1/15/2025,Southern,Hambantota,Hambantota,1908,pulses and nuts,Lentils,108,KG,Retail,LKR,307.83,1.04
17679,1/15/2025,Southern,Hambantota,Hambantota,1908,vegetables and fruits,Coconut,684,Unit,Retail,LKR,149.58,0.51
17680,1/15/2025,Southern,Hambantota,Hambantota,1908,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,242.5,0.82
17681,1/15/2025,Southern,Hambantota,Hambantota,1908,vegetables and fruits,"Onions (red, imported)",686,KG,Retail,LKR,568.75,1.92
17682,1/15/2025,Southern,Hambantota,Hambantota,1908,vegetables and fruits,Pineapples,524,KG,Retail,LKR,275.42,0.93
17683,1/15/2025,Southern,Hambantota,Hambantota,1908,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,405.62,1.37
17684,1/15/2025,Southern,Hambantota,Tissamaharama,7834,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,237.5,0.8
17685,1/15/2025,Southern,Hambantota,Tissamaharama,7834,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,36.25,0.12
17686,1/15/2025,Southern,Hambantota,Tissamaharama,7834,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,2254.17,7.63
17687,1/15/2025,Southern,Hambantota,Tissamaharama,7834,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,1555.56,5.26
17688,1/15/2025,Southern,Hambantota,Tissamaharama,7834,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1259.17,4.26
17689,1/15/2025,Southern,Hambantota,Tissamaharama,7834,pulses and nuts,Beans,50,KG,Retail,LKR,481.08,1.63
17690,1/15/2025,Southern,Hambantota,Tissamaharama,7834,pulses and nuts,Beans (mung),393,KG,Retail,LKR,695.5,2.35
17691,1/15/2025,Southern,Hambantota,Tissamaharama,7834,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,687.75,2.33
17692,1/15/2025,Southern,Hambantota,Tissamaharama,7834,vegetables and fruits,Bananas,254,KG,Retail,LKR,139.75,0.47
17693,1/15/2025,Southern,Hambantota,Tissamaharama,7834,vegetables and fruits,Cabbage,181,KG,Retail,LKR,265.25,0.9
17694,1/15/2025,Southern,Hambantota,Tissamaharama,7834,vegetables and fruits,Eggplants,434,KG,Retail,LKR,348.75,1.18
17695,1/15/2025,Southern,Hambantota,Tissamaharama,7834,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,260.62,0.88
17696,1/15/2025,Southern,Hambantota,Tissamaharama,7834,vegetables and fruits,"Onions (red, imported)",686,KG,Retail,LKR,588,1.99
17697,1/15/2025,Southern,Hambantota,Tissamaharama,7834,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,265.12,0.9
17698,1/15/2025,Southern,Hambantota,Tissamaharama,7834,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,318.75,1.08
17699,1/15/2025,Southern,Hambantota,Tissamaharama,7834,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,339.25,1.15
17700,1/15/2025,Southern,Matara,Matara,1916,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,222.5,0.75
17701,1/15/2025,Southern,Matara,Matara,1916,cereals and tubers,Potatoes (local),687,KG,Retail,LKR,430,1.45
17702,1/15/2025,Southern,Matara,Matara,1916,cereals and tubers,Rice (white),133,KG,Retail,LKR,253.33,0.86
17703,1/15/2025,Southern,Matara,Matara,1916,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,1840.62,6.23
17704,1/15/2025,Southern,Matara,Matara,1916,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1055.21,3.57
17705,1/15/2025,Southern,Matara,Matara,1916,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,1450,4.91
17706,1/15/2025,Southern,Matara,Matara,1916,"meat, fish and eggs",Fish (sail fish),677,KG,Retail,LKR,2433.33,8.23
17707,1/15/2025,Southern,Matara,Matara,1916,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,1215.62,4.11
17708,1/15/2025,Southern,Matara,Matara,1916,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1042.19,3.53
17709,1/15/2025,Southern,Matara,Matara,1916,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,803,2.72
17710,1/15/2025,Southern,Matara,Matara,1916,pulses and nuts,Beans,50,KG,Retail,LKR,487.5,1.65
17711,1/15/2025,Southern,Matara,Matara,1916,pulses and nuts,Beans (mung),393,KG,Retail,LKR,696,2.35
17712,1/15/2025,Southern,Matara,Matara,1916,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,742.25,2.51
17713,1/15/2025,Southern,Matara,Matara,1916,vegetables and fruits,Bananas,254,KG,Retail,LKR,164.69,0.56
17714,1/15/2025,Southern,Matara,Matara,1916,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,235,0.8
17715,1/15/2025,Southern,Matara,Matara,1916,vegetables and fruits,"Onions (red, imported)",686,KG,Retail,LKR,573,1.94
17716,1/15/2025,Southern,Matara,Matara,1916,vegetables and fruits,Pineapples,524,KG,Retail,LKR,420,1.42
17717,1/15/2025,Southern,Matara,Matara,1916,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,207.5,0.7
17718,1/15/2025,Southern,Matara,Matara,1916,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,347.5,1.18
17719,1/15/2025,Uva,Badulla,Badulla,1907,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,207.5,0.7
17720,1/15/2025,Uva,Badulla,Badulla,1907,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,35.35,0.12
17721,1/15/2025,Uva,Badulla,Badulla,1907,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,2166.67,7.33
17722,1/15/2025,Uva,Badulla,Badulla,1907,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,980,3.32
17723,1/15/2025,Uva,Badulla,Badulla,1907,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,1775,6
17724,1/15/2025,Uva,Badulla,Badulla,1907,"meat, fish and eggs",Fish (sail fish),677,KG,Retail,LKR,2375,8.03
17725,1/15/2025,Uva,Badulla,Badulla,1907,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,1275,4.31
17726,1/15/2025,Uva,Badulla,Badulla,1907,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,1025,3.47
17727,1/15/2025,Uva,Badulla,Badulla,1907,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1217.71,4.12
17728,1/15/2025,Uva,Badulla,Badulla,1907,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,794,2.69
17729,1/15/2025,Uva,Badulla,Badulla,1907,pulses and nuts,Beans (mung),393,KG,Retail,LKR,679,2.3
17730,1/15/2025,Uva,Badulla,Badulla,1907,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,730,2.47
17731,1/15/2025,Uva,Badulla,Badulla,1907,pulses and nuts,Lentils,108,KG,Retail,LKR,302,1.02
17732,1/15/2025,Uva,Badulla,Badulla,1907,vegetables and fruits,Bananas,254,KG,Retail,LKR,189.17,0.64
17733,1/15/2025,Uva,Badulla,Badulla,1907,vegetables and fruits,Carrots,166,KG,Retail,LKR,370,1.25
17734,1/15/2025,Uva,Badulla,Badulla,1907,vegetables and fruits,Coconut,684,Unit,Retail,LKR,168.88,0.57
17735,1/15/2025,Uva,Badulla,Badulla,1907,vegetables and fruits,Eggplants,434,KG,Retail,LKR,425,1.44
17736,1/15/2025,Uva,Badulla,Badulla,1907,vegetables and fruits,"Onions (red, imported)",686,KG,Retail,LKR,594.38,2.01
17737,1/15/2025,Uva,Badulla,Badulla,1907,vegetables and fruits,Papaya,408,KG,Retail,LKR,181.67,0.61
17738,1/15/2025,Uva,Badulla,Badulla,1907,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,380,1.29
17739,1/15/2025,Uva,Badulla,Bandarawela,7836,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,219.5,0.74
17740,1/15/2025,Uva,Badulla,Bandarawela,7836,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,35,0.12
17741,1/15/2025,Uva,Badulla,Bandarawela,7836,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1140,3.86
17742,1/15/2025,Uva,Badulla,Bandarawela,7836,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,Retail,LKR,993.75,3.36
17743,1/15/2025,Uva,Badulla,Bandarawela,7836,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,1856.25,6.28
17744,1/15/2025,Uva,Badulla,Bandarawela,7836,"meat, fish and eggs",Fish (sail fish),677,KG,Retail,LKR,2418.75,8.18
17745,1/15/2025,Uva,Badulla,Bandarawela,7836,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,1450,4.91
17746,1/15/2025,Uva,Badulla,Bandarawela,7836,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,1150,3.89
17747,1/15/2025,Uva,Badulla,Bandarawela,7836,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,2037.5,6.89
17748,1/15/2025,Uva,Badulla,Bandarawela,7836,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,835,2.82
17749,1/15/2025,Uva,Badulla,Bandarawela,7836,pulses and nuts,Beans,50,KG,Retail,LKR,529.5,1.79
17750,1/15/2025,Uva,Badulla,Bandarawela,7836,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,795,2.69
17751,1/15/2025,Uva,Badulla,Bandarawela,7836,vegetables and fruits,Carrots,166,KG,Retail,LKR,325,1.1
17752,1/15/2025,Uva,Badulla,Bandarawela,7836,vegetables and fruits,Coconut,684,Unit,Retail,LKR,158.75,0.54
17753,1/15/2025,Uva,Badulla,Bandarawela,7836,vegetables and fruits,Eggplants,434,KG,Retail,LKR,377,1.28
17754,1/15/2025,Uva,Badulla,Bandarawela,7836,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,244,0.83
17755,1/15/2025,Uva,Badulla,Bandarawela,7836,vegetables and fruits,Papaya,408,KG,Retail,LKR,195.12,0.66
17756,1/15/2025,Uva,Badulla,Keppetipola (DEC},7839,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,260.83,0.88
17757,1/15/2025,Uva,Badulla,Keppetipola (DEC},7839,cereals and tubers,Rice (white),133,KG,Retail,LKR,242.5,0.82
17758,1/15/2025,Uva,Badulla,Keppetipola (DEC},7839,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1250,4.23
17759,1/15/2025,Uva,Badulla,Keppetipola (DEC},7839,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,Retail,LKR,1032.5,3.49
17760,1/15/2025,Uva,Badulla,Keppetipola (DEC},7839,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,1456.25,4.93
17761,1/15/2025,Uva,Badulla,Keppetipola (DEC},7839,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,2075,7.02
17762,1/15/2025,Uva,Badulla,Keppetipola (DEC},7839,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,831.46,2.81
17763,1/15/2025,Uva,Badulla,Keppetipola (DEC},7839,pulses and nuts,Beans (mung),393,KG,Retail,LKR,709.38,2.4
17764,1/15/2025,Uva,Badulla,Keppetipola (DEC},7839,pulses and nuts,Lentils,108,KG,Retail,LKR,288.65,0.98
17765,1/15/2025,Uva,Badulla,Keppetipola (DEC},7839,vegetables and fruits,Bananas,254,KG,Retail,LKR,172.5,0.58
17766,1/15/2025,Uva,Badulla,Keppetipola (DEC},7839,vegetables and fruits,Cabbage,181,KG,Retail,LKR,181.5,0.61
17767,1/15/2025,Uva,Badulla,Keppetipola (DEC},7839,vegetables and fruits,Carrots,166,KG,Retail,LKR,295,1
17768,1/15/2025,Uva,Badulla,Keppetipola (DEC},7839,vegetables and fruits,Eggplants,434,KG,Retail,LKR,326,1.1
17769,1/15/2025,Uva,Badulla,Keppetipola (DEC},7839,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,245.42,0.83
17770,1/15/2025,Uva,Badulla,Keppetipola (DEC},7839,vegetables and fruits,Onions (red),110,KG,Retail,LKR,357.92,1.21
17771,1/15/2025,Uva,Badulla,Keppetipola (DEC},7839,vegetables and fruits,Papaya,408,KG,Retail,LKR,222.5,0.75
17772,1/15/2025,Uva,Badulla,Keppetipola (DEC},7839,vegetables and fruits,Pineapples,524,KG,Retail,LKR,344.17,1.16
17773,1/15/2025,Uva,Badulla,Keppetipola (DEC},7839,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,226.67,0.77
17774,1/15/2025,Uva,Badulla,Keppetipola (DEC},7839,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,305.5,1.03
17775,1/15/2025,Uva,Moneragala,Dammbagalla,5287,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,196.75,0.67
17776,1/15/2025,Uva,Moneragala,Dammbagalla,5287,cereals and tubers,Potatoes (local),687,KG,Retail,LKR,393.33,1.33
17777,1/15/2025,Uva,Moneragala,Dammbagalla,5287,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,241.96,0.82
17778,1/15/2025,Uva,Moneragala,Dammbagalla,5287,cereals and tubers,Rice (white),133,KG,Retail,LKR,247.5,0.84
17779,1/15/2025,Uva,Moneragala,Dammbagalla,5287,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,34.65,0.12
17780,1/15/2025,Uva,Moneragala,Dammbagalla,5287,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,2293.75,7.76
17781,1/15/2025,Uva,Moneragala,Dammbagalla,5287,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,1062.5,3.59
17782,1/15/2025,Uva,Moneragala,Dammbagalla,5287,pulses and nuts,Beans,50,KG,Retail,LKR,493,1.67
17783,1/15/2025,Uva,Moneragala,Dammbagalla,5287,pulses and nuts,Beans (mung),393,KG,Retail,LKR,707,2.39
17784,1/15/2025,Uva,Moneragala,Dammbagalla,5287,vegetables and fruits,Bananas,254,KG,Retail,LKR,191,0.65
17785,1/15/2025,Uva,Moneragala,Dammbagalla,5287,vegetables and fruits,Carrots,166,KG,Retail,LKR,358,1.21
17786,1/15/2025,Uva,Moneragala,Dammbagalla,5287,vegetables and fruits,Coconut,684,Unit,Retail,LKR,144.38,0.49
17787,1/15/2025,Uva,Moneragala,Dammbagalla,5287,vegetables and fruits,Eggplants,434,KG,Retail,LKR,366,1.24
17788,1/15/2025,Uva,Moneragala,Dammbagalla,5287,vegetables and fruits,"Onions (red, imported)",686,KG,Retail,LKR,564.75,1.91
17789,1/15/2025,Uva,Moneragala,Dammbagalla,5287,vegetables and fruits,Papaya,408,KG,Retail,LKR,188,0.64
17790,1/15/2025,Uva,Moneragala,Dammbagalla,5287,vegetables and fruits,Pineapples,524,KG,Retail,LKR,232.5,0.79
17791,1/15/2025,Uva,Moneragala,Dammbagalla,5287,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,237,0.8
17792,1/15/2025,Uva,Moneragala,Dammbagalla,5287,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,411,1.39
17793,1/15/2025,Uva,Moneragala,Monaragala,1889,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,224,0.76
17794,1/15/2025,Uva,Moneragala,Monaragala,1889,cereals and tubers,Potatoes (local),687,KG,Retail,LKR,407.33,1.38
17795,1/15/2025,Uva,Moneragala,Monaragala,1889,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,238.75,0.81
17796,1/15/2025,Uva,Moneragala,Monaragala,1889,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,35.1,0.12
17797,1/15/2025,Uva,Moneragala,Monaragala,1889,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,1850,6.26
17798,1/15/2025,Uva,Moneragala,Monaragala,1889,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1080,3.65
17799,1/15/2025,Uva,Moneragala,Monaragala,1889,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,Retail,LKR,840,2.84
17800,1/15/2025,Uva,Moneragala,Monaragala,1889,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,1533.33,5.19
17801,1/15/2025,Uva,Moneragala,Monaragala,1889,"meat, fish and eggs",Fish (sail fish),677,KG,Retail,LKR,2766.67,9.36
17802,1/15/2025,Uva,Moneragala,Monaragala,1889,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,1008.33,3.41
17803,1/15/2025,Uva,Moneragala,Monaragala,1889,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,1133.33,3.83
17804,1/15/2025,Uva,Moneragala,Monaragala,1889,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,2322.22,7.86
17805,1/15/2025,Uva,Moneragala,Monaragala,1889,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,804.5,2.72
17806,1/15/2025,Uva,Moneragala,Monaragala,1889,pulses and nuts,Beans,50,KG,Retail,LKR,542,1.83
17807,1/15/2025,Uva,Moneragala,Monaragala,1889,pulses and nuts,Lentils,108,KG,Retail,LKR,307,1.04
17808,1/15/2025,Uva,Moneragala,Monaragala,1889,vegetables and fruits,Bananas,254,KG,Retail,LKR,141.5,0.48
17809,1/15/2025,Uva,Moneragala,Monaragala,1889,vegetables and fruits,Cabbage,181,KG,Retail,LKR,264,0.89
17810,1/15/2025,Uva,Moneragala,Monaragala,1889,vegetables and fruits,Coconut,684,Unit,Retail,LKR,122,0.41
17811,1/15/2025,Uva,Moneragala,Monaragala,1889,vegetables and fruits,Eggplants,434,KG,Retail,LKR,347.67,1.18
17812,1/15/2025,Uva,Moneragala,Monaragala,1889,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,244,0.83
17813,1/15/2025,Uva,Moneragala,Monaragala,1889,vegetables and fruits,Papaya,408,KG,Retail,LKR,172,0.58
17814,1/15/2025,Uva,Moneragala,Monaragala,1889,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,357,1.21
17815,1/15/2025,Western,Colombo,Colombo City,368,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,251.41,0.85
17816,1/15/2025,Western,Colombo,Colombo City,368,cereals and tubers,Potatoes (local),687,KG,Retail,LKR,447.48,1.51
17817,1/15/2025,Western,Colombo,Colombo City,368,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,252.08,0.85
17818,1/15/2025,Western,Colombo,Colombo City,368,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,35.19,0.12
